rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
3064,MED:20861225,20861225,PMC3035993,10.1210/me.2010-0164,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Minireview: Basal-like breast cancer: from molecular profiles to targeted therapies.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
3065,MED:21047916,21047916,PMC3039533,10.1101/cshperspect.a003293,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Systems biology and genomics of breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
3066,MED:21057462,21057462,,10.1038/modpathol.2010.191,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Increased insulin-like growth factor-1 receptor mRNA expression predicts poor survival in immunophenotypes of early breast carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3067,MED:21106225,21106225,,10.1016/j.humpath.2010.07.008,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Application of molecular findings to the diagnosis and management of breast disease: recent advances and challenges.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3068,MED:21131600,21131600,PMC3045848,10.1158/1541-7786.mcr-10-0372,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Interactions with fibroblasts are distinct in Basal-like and luminal breast cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3069,MED:21147047,21147047,PMC5528267,10.1016/j.molonc.2010.11.003,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Deconstructing the molecular portraits of breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
3070,MED:21174537,21174537,,10.2217/fon.10.163,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Do anthracyclines still have a role in adjuvant chemotherapy of breast cancer?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|outcome_or_treatment_in_title,false
3071,MED:21208101,21208101,,10.1056/nejmoa1011418,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Iniparib plus chemotherapy in metastatic triple-negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
3072,MED:21248301,21248301,,10.1158/1078-0432.ccr-10-1045,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Distinct p53 gene signatures are needed to predict prognosis and response to chemotherapy in ER-positive and ER-negative breast cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
3073,MED:21272867,21272867,PMC3939612,10.1016/j.fertnstert.2011.01.003,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Breast cancer and fertility preservation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
3074,MED:21319263,21319263,,10.1002/gcc.20846,context,unclear,low,,false,Expression status of the autophagy-regulatory gene ATG6/BECN1 in ERBB2-positive breast carcinomas: bypassing ERBB2-induced oncogenic senescence to regulate the efficacy of ERBB2-targeted therapies.,No abstract is available; founder title-level adjudication is required.,,false
3075,MED:21332380,21332380,PMC3128487,10.1089/omi.2010.0120,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Challenges to developing proteomic-based breast cancer diagnostics.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
3076,MED:21336547,21336547,,10.1007/s10911-011-9202-8,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The cell of origin of BRCA1 mutation-associated breast cancer: a cautionary tale of gene expression profiling.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3077,MED:21337521,21337521,PMC3395113,10.1002/emmm.201100122,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,ZNF703 is a common Luminal B breast cancer oncogene that differentially regulates luminal and basal progenitors in human mammary epithelium.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3078,MED:21346144,21346144,PMC3221728,10.1158/1078-0432.ccr-10-2567,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A gene expression signature from human breast cancer cells with acquired hormone independence identifies MYC as a mediator of antiestrogen resistance.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3079,MED:21364760,21364760,PMC3045451,10.1371/journal.pone.0017490,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Integrated analysis of gene expression, CpG island methylation, and gene copy number in breast cancer cells by deep sequencing.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
3080,MED:21371853,21371853,,10.1016/j.ejso.2011.02.001,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A population-based validation of the prognostic model PREDICT for early breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
3081,MED:21415224,21415224,PMC3086959,10.1158/1078-0432.ccr-10-2334,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Ribavirin treatment effects on breast cancers overexpressing eIF4E, a biomarker with prognostic specificity for luminal B-type breast cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3082,MED:21427553,21427553,,10.1097/ppo.0b013e318212dee3,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular predictors of response to therapy for breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method|outcome_or_treatment_in_title,false
3083,MED:21435434,21435434,PMC3078442,10.1016/j.ajpath.2010.12.042,context,unclear,moderate,,true,"Assessment of Topoisomerase II α status in breast cancer by quantitative PCR, gene expression microarrays, immunohistochemistry, and fluorescence in situ hybridization.","The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method,false
3084,MED:21445301,21445301,PMC3061871,10.1371/journal.pone.0017911,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,GOBO: gene expression-based outcome for breast cancer online.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3085,MED:21447351,21447351,,10.1016/j.steroids.2011.02.025,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Association between breast cancer subtypes and response to neoadjuvant anastrozole.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method|outcome_or_treatment_in_title,false
3086,MED:21447809,21447809,,10.1093/jnci/djr072,context,unclear,low,,false,Understanding the estrogen receptor-positive breast cancer genome: not even the end of the beginning.,No abstract is available; founder title-level adjudication is required.,,false
3087,MED:21465170,21465170,,10.1007/s10549-011-1461-y,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genomic predictors of response to doxorubicin versus docetaxel in primary breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method|outcome_or_treatment_in_title,false
3088,MED:21472705,21472705,,10.1002/cncr.25660,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Use of standard markers and incorporation of molecular markers into breast cancer therapy: Consensus recommendations from an International Expert Panel.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
3089,MED:21482760,21482760,PMC3084136,10.1073/pnas.1102826108,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Topology based data analysis identifies a subgroup of breast cancers with a unique mutational profile and excellent survival.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
3090,MED:21558133,21558133,PMC3228206,10.1634/theoncologist.2010-0268,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Preoperative chemotherapy for operable breast cancer improves surgical outcomes in the community hospital setting.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|outcome_or_treatment_in_title,false
3091,MED:21568672,21568672,,10.2217/fon.11.34,context,unclear,low,,false,Gene signatures of genomic instability as prognostic tools for breast cancer.,No abstract is available; founder title-level adjudication is required.,outcome_or_treatment_in_title,false
3092,MED:21633166,21633166,PMC3127435,10.1172/jci45014,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of human triple-negative breast cancer subtypes and preclinical models for selection of targeted therapies.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3093,MED:21702980,21702980,PMC3141519,10.1186/1756-0500-4-215,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,TFRC and ACTB as the best reference genes to quantify Urokinase Plasminogen Activator in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
3094,MED:21709140,21709140,PMC3144634,10.1093/annonc/mdr304,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Strategies for subtypes--dealing with the diversity of breast cancer: highlights of the St. Gallen International Expert Consensus on the Primary Therapy of Early Breast Cancer 2011.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3095,MED:21712446,21712446,PMC3432447,10.1158/1078-0432.ccr-10-2727,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,FGFR signaling promotes the growth of triple-negative and basal-like breast cancer cell lines both in vitro and in vivo.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
3096,MED:21741601,21741601,PMC3180861,10.1016/j.ccr.2011.05.026,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Targeting androgen receptor in estrogen receptor-negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3097,MED:21760900,21760900,PMC3132736,10.1371/journal.pone.0021681,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,An evaluation protocol for subtype-specific breast cancer event prediction.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3098,MED:21762477,21762477,PMC3151231,10.1186/1471-2407-11-299,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Nottingham Prognostic Index in triple-negative breast cancer: a reliable prognostic tool?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3099,MED:21792318,21792318,PMC3143911,10.2147/ott.s13836,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Nab-paclitaxel for the treatment of breast cancer: efficacy, safety, and approval.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
3100,MED:21822638,21822638,,10.1007/s10549-011-1697-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Immunohistochemically defined subtypes and outcome in occult breast carcinoma with axillary presentation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3101,MED:21837481,21837481,,10.1007/s10549-011-1709-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A retrospective study of breast cancer subtypes: the risk of relapse and the relations with treatments.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
3102,MED:21858162,21858162,PMC3155554,10.1371/journal.pone.0023543,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Selective genomic copy number imbalances and probability of recurrence in early-stage breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
3103,MED:21875943,21875943,PMC3206152,10.1158/0008-5472.can-11-1870,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,An iron regulatory gene signature predicts outcome in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
3104,MED:21878891,21878891,,10.1038/nrclinonc.2011.125,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Challenges translating breast cancer gene signatures into the clinic.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
3105,MED:21910250,21910250,PMC3377115,10.1002/emmm.201100801,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,DNA methylation profiling reveals a predominant immune component in breast cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3106,MED:21933890,21933890,PMC3570203,10.1158/1078-0432.ccr-10-3357,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Relationship between quantitative GRB7 RNA expression and recurrence after adjuvant anthracycline chemotherapy in triple-negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
3107,MED:21965335,21965335,PMC3195465,10.1172/jci57100,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Breast cancer - one term, many entities?","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3108,MED:21965338,21965338,PMC3195464,10.1172/jci57088,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Insight into the heterogeneity of breast cancer through next-generation sequencing.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3109,MED:21984694,21984694,,10.1530/erc-11-0180,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Low residual proliferation after short-term letrozole therapy is an early predictive marker of response in high proliferative ER-positive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3110,MED:21990413,21990413,,10.1200/jco.2010.31.2835,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Prognostic value of a combined estrogen receptor, progesterone receptor, Ki-67, and human epidermal growth factor receptor 2 immunohistochemical score and comparison with the Genomic Health recurrence score in early breast cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
3111,MED:22011446,22011446,,10.1136/jclinpath-2011-200265,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,HER2 genetic heterogeneity in breast carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
3112,MED:22015278,22015278,,10.1016/s0960-9776(11)70288-0,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,PARP inhibitors--current status and the walk towards early breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
3113,MED:22034635,22034635,PMC3243675,10.1093/jnci/djr438,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Effects of tissue handling on RNA integrity and microarray measurements from resected breast cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
3114,MED:22044755,22044755,PMC3216859,10.1186/1755-8794-4-77,context,unclear,moderate,,true,Gene expression profiles of breast biopsies from healthy women identify a group with claudin-low features.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method,false
3115,MED:22046260,22046260,PMC3202518,10.1371/journal.pone.0026177,context,unclear,moderate,,true,Altered expression of insulin receptor isoforms in breast cancer.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method,false
3116,MED:22096574,22096574,PMC3212567,10.1371/journal.pone.0027450,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The colony-stimulating factor-1 (CSF-1) receptor sustains ERK1/2 activation and proliferation in breast cancer cell lines.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3117,MED:22128823,22128823,PMC3268769,10.1186/1471-2407-11-501,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The breast cancer genome--a key for better oncology.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3118,MED:22143140,22143140,PMC3703639,10.1038/nrclinonc.2011.178,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Practical implications of gene-expression-based assays for breast oncologists.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3119,MED:22147002,22147002,PMC3248766,10.1634/theoncologist.2011-0196,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Triple-negative subtype predicts poor overall survival and high locoregional relapse in inflammatory breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
3120,MED:22157294,22157294,,10.1097/ppo.0b013e31823e5370,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genomics of adjuvant therapy for breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3121,MED:22169037,22169037,PMC3326571,10.1186/bcr3075,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Landscape of somatic allelic imbalances and copy number alterations in HER2-amplified breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3122,MED:22216753,22216753,PMC3326544,10.1186/bcr2923,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,'Omic approaches to preventing or managing metastatic breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
3123,MED:22217398,22217398,PMC3326541,10.1186/bcr2904,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Luminal-B breast cancer and novel therapeutic targets.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
3124,MED:22593799,22593799,PMC3352156,10.1177/1947601911432496,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Exploring molecular pathways of triple-negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3125,MED:22649753,22649753,PMC3355956,10.3389/fonc.2011.00012,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The implications of breast cancer molecular phenotype for radiation oncology.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3126,MED:19789951,19789951,,10.1007/s12282-009-0166-0,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Predicting responses to chemotherapy in breast cancer: from bench to bedside.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3127,MED:20012355,20012355,PMC5892182,10.1007/s10549-009-0651-3,context,unclear,moderate,,true,Gene expression pathway analysis to predict response   to neoadjuvant docetaxel and capecitabine for breast cancer.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
3128,MED:20013078,20013078,,10.1007/s12282-009-0180-2,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene expression-based diagnosis of efficacy of chemotherapy for breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3129,MED:20037779,20037779,,10.1007/s10549-009-0663-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular predictors of efficacy of adjuvant weekly paclitaxel in early breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
3130,MED:20053270,20053270,PMC2880419,10.1186/bcr2464,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,PREDICT: a new UK prognostic model that predicts survival following surgery for invasive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
3131,MED:20094772,20094772,PMC3918886,10.1007/s10549-010-0736-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Adjuvant therapy of triple negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3132,MED:20098429,20098429,PMC2826790,10.1038/nm.2090,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Amplification of LAPTM4B and YWHAZ contributes to chemotherapy resistance and recurrence of breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
3133,MED:20099025,20099025,,10.1007/s10549-010-0733-2,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Differential subcellular expression of protein kinase C betaII in breast cancer: correlation with breast cancer subtypes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3134,MED:20099298,20099298,,10.1002/path.2675,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular analysis reveals a genetic basis for the phenotypic diversity of metaplastic breast carcinomas.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3135,MED:20100965,20100965,PMC2834466,10.1200/jco.2009.22.4725,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Efficacy of neoadjuvant Cisplatin in triple-negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3136,MED:20101603,20101603,,10.1002/cncr.24956,context,unclear,low,,false,Detection and treatment key topics at annual Breast Cancer Symposium.,No abstract is available; founder title-level adjudication is required.,,false
3137,MED:20124184,20124184,PMC2834467,10.1200/jco.2009.23.9616,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Relationship between plasma estradiol levels and estrogen-responsive gene expression in estrogen receptor-positive breast cancer in postmenopausal women.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3138,MED:20131351,20131351,,10.1002/cncr.24876,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Immunohistochemical surrogate markers of breast cancer molecular classes predicts response to neoadjuvant chemotherapy: a single institutional experience with 359 cases.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3139,MED:20164685,20164685,,10.1097/ppo.0b013e3181cf04be,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,What is the difference between triple-negative and basal breast cancers?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
3140,MED:20194835,20194835,,10.1200/jco.2009.27.1080,context,unclear,low,,false,Molecular predictors of locoregional recurrence in breast cancer: ready for prime time?,No abstract is available; founder title-level adjudication is required.,classifier_method|outcome_or_treatment_in_title,false
3141,MED:20194857,20194857,,10.1200/jco.2009.24.9284,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Breast cancer subtypes and the risk of local and regional relapse.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
3142,MED:20231686,20231686,,10.1200/jco.2009.22.8775,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of subtypes in human epidermal growth factor receptor 2--positive breast cancer reveals a gene signature prognostic of outcome.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
3143,MED:20348243,20348243,PMC2861078,10.2353/ajpath.2010.090837,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Estrogen receptor alpha controls a gene network in luminal-like breast cancer cells comprising multiple transcription factors and microRNAs.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
3144,MED:20369285,20369285,,10.1007/s10549-010-0874-3,context,unclear,low,,false,Is there a role for ovarian function suppression in operable breast cancer?,No abstract is available; founder title-level adjudication is required.,,false
3145,MED:20382530,20382530,,10.1016/j.breast.2010.03.026,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Management of triple negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
3146,MED:20437200,20437200,,10.1007/s10549-010-0827-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Health disparities in breast cancer: biology meets socioeconomic status.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3147,MED:20440284,20440284,,10.1038/nrclinonc.2010.61,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene-expression-based prognostic assays for breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
3148,MED:20452298,20452298,PMC5527938,10.1016/j.molonc.2010.04.004,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Histological types of breast cancer: how special are they?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
3149,MED:20459607,20459607,PMC2917012,10.1186/bcr2568,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,High-resolution genomic and expression analyses of copy number alterations in HER2-amplified breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
