rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
3057,MED:23166150,23166150,,10.1093/annonc/mds586,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular subclasses of breast cancer: how do we define them? The IMPAKT 2012 Working Group Statement.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3063,MED:20694745,20694745,,10.1007/s10549-010-1105-7,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Dead-box or black-box: is DDX1 a potential biomarker in breast cancer?,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3074,MED:21319263,21319263,,10.1002/gcc.20846,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Expression status of the autophagy-regulatory gene ATG6/BECN1 in ERBB2-positive breast carcinomas: bypassing ERBB2-induced oncogenic senescence to regulate the efficacy of ERBB2-targeted therapies.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3083,MED:21435434,21435434,PMC3078442,10.1016/j.ajpath.2010.12.042,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Assessment of Topoisomerase II α status in breast cancer by quantitative PCR, gene expression microarrays, immunohistochemistry, and fluorescence in situ hybridization.","Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3086,MED:21447809,21447809,,10.1093/jnci/djr072,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Understanding the estrogen receptor-positive breast cancer genome: not even the end of the beginning.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3091,MED:21568672,21568672,,10.2217/fon.11.34,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Gene signatures of genomic instability as prognostic tools for breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
3114,MED:22044755,22044755,PMC3216859,10.1186/1755-8794-4-77,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene expression profiles of breast biopsies from healthy women identify a group with claudin-low features.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3115,MED:22046260,22046260,PMC3202518,10.1371/journal.pone.0026177,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Altered expression of insulin receptor isoforms in breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3127,MED:20012355,20012355,PMC5892182,10.1007/s10549-009-0651-3,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene expression pathway analysis to predict response   to neoadjuvant docetaxel and capecitabine for breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
3136,MED:20101603,20101603,,10.1002/cncr.24956,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Detection and treatment key topics at annual Breast Cancer Symposium.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3140,MED:20194835,20194835,,10.1200/jco.2009.27.1080,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Molecular predictors of locoregional recurrence in breast cancer: ready for prime time?,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
3144,MED:20369285,20369285,,10.1007/s10549-010-0874-3,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Is there a role for ovarian function suppression in operable breast cancer?,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3155,MED:20519684,20519684,,10.1056/nejme1003854,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Taxane-based chemotherapy for node-positive breast cancer--take-home lessons.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
3185,MED:21206711,21206711,PMC3009437,10.4103/0971-5851.73588,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Cisplatin as neoadjuvant chemotherapy in triple negative breast cancer: Exciting early results.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
3201,MED:20005177,20005177,,10.1016/s1470-2045(09)70347-x,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,First-generation genomic tests for breast cancer treatment.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3202,MED:20030862,20030862,PMC2797691,10.1186/bcr2430,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Gene expression profiling of breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|second_stage_not_direct,false
3222,MED:17018753,17018753,,10.1093/annonc/mdl238,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Meta-analyses of adjuvant therapies for women with early breast cancer: the Early Breast Cancer Trialists' Collaborative Group overview.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3242,MED:4357247,4357247,,10.1016/0026-0495(74)90106-1,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Hormone dependence in breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3246,MED:41707654,41707654,PMC12923980,10.1016/j.xcrm.2026.102611,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,DeCAF defines clinical fibroblast subtypes and multidimensional tumor-stroma crosstalk shaping prognosis and immunotherapy response.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
3252,MED:41999515,41999515,PMC13260167,10.1007/s10911-026-09608-9,context,exclude,high,nonhuman_or_no_primary_human_tumor_cohort,true,Expression of Estrogen Receptor Alpha and Ki-67 in Synchronous Canine Mammary Tumors.,Second-stage review identifies a nonhuman study outside the primary human-tumor evidence requirement.,domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3265,MED:40489916,40489916,,10.1016/j.compbiomed.2025.110546,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Refining housekeeping genes and demonstrating their potential for clinical and experimental applications.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3284,MED:38698887,38698887,PMC11063539,10.1093/bioadv/vbae015,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,<i>i</i>CluF: an unsupervised iterative cluster-fusion method for patient stratification using multiomics data.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3287,MED:38973564,38973564,,10.1002/ijc.35083,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Harnessing normalcy: The potential of healthy tissue for patient outcomes.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3305,MED:37155024,37155024,PMC10167087,10.1007/s12672-023-00671-w,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification and verification of an ALYREF-involved 5-methylcytosine based signature for stratification of prostate cancer patients and prediction of clinical outcome and response to therapies.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_title|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
3330,MED:35404674,35404674,PMC9012601,10.1200/cci.21.00193,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Challenges and Gaps in Clinical Trial Genomic Data Management.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3504,MED:23907291,23907291,,10.1007/s12094-013-1088-z,context,include,high,,true,Assignment of tumor subtype by genomic testing and pathologic-based approximations: implications on patient's management and therapy selection.,"Second-stage review identifies a direct classifier, assay, platform, specimen, normalization, or implementation-comparison contribution relevant to the locked reliability question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_direct_method,false
3518,MED:30190802,30190802,PMC6096433,10.2217/mmt.14.5,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,false,Advances in molecular profiling of malignant melanoma: ready for clinical practice?,"Second-stage review identifies secondary, guideline, commentary, or perspective literature retained only for citation chaining.",second_stage_not_direct,false
3532,MED:22549015,22549015,PMC3424139,10.1186/1471-2105-13-71,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Cancer bioinformatics: a new approach to systems clinical medicine.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3543,MED:21172089,21172089,PMC3005725,10.1186/bcr2734,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Molecular profiling currently offers no more than tumour morphology and basic immunohistochemistry.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3551,MED:16172462,16172462,,10.1200/jco.2004.01.0454,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Reporting recommendations for tumor marker prognostic studies.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
3558,MED:41343001,41343001,,10.1007/s10528-025-11305-x,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,CAECC-Subtyper: A Novel Convolutional Autoencoder Framework for Integrating Multi-omics Data in Cancer Subtyping.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|second_stage_not_direct,false
3570,MED:42166195,42166195,,10.1093/jnci/djag126,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,"Mapping the contributions of adjuvant tamoxifen, 20 years later.","Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3573,MED:42230925,42230925,,10.1038/s41556-026-01951-7,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,The nuclear shredder behind PARPi resistance.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3624,MED:40670378,40670378,PMC12267411,10.1038/s41467-025-61713-1,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Personalized risk stratification in colorectal cancer via PIANOS system.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3632,MED:40973457,40973457,PMC12449086,10.1093/nar/gkaf844,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Augmented kurtosis-based projection pursuit: a novel, advanced machine learning approach for multi-omics data analysis and integration.","Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3634,MED:41029822,41029822,PMC12486589,10.1186/s12967-025-07031-y,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Generative and integrative modeling for transcriptomics with formalin fixed paraffin embedded material.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3796,MED:37885824,37885824,PMC10600961,10.1214/22-sts871,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Cross-Study Replicability in Cluster Analysis.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3817,MED:34806797,34806797,,10.1002/hon.2950,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Differential transcriptomic profiling in ibrutinib-naïve versus ibrutinib-resistant Richter syndrome.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|second_stage_not_direct,false
3871,MED:36497242,36497242,PMC9736226,10.3390/cancers14235761,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Choice of High-Throughput Proteomics Method Affects Data Integration with Transcriptomics and the Potential Use in Biomarker Discovery.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
3929,MED:34238931,34238931,PMC8266887,10.1038/s41523-021-00297-7,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comparative survival analysis of multiparametric tests-when molecular tests disagree-A TEAM Pathology study.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
3998,MED:32531379,32531379,PMC8725062,10.1016/j.ijrobp.2020.04.008,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Oncology Scan: Radiation Biology and Genomic Predictors of Response.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
4005,MED:32881987,32881987,PMC7470374,10.1371/journal.pone.0238593,context,include,high,,true,Computational approaches to support comparative analysis of multiparametric tests: Modelling versus Training.,"Second-stage review identifies a direct classifier, assay, platform, specimen, normalization, or implementation-comparison contribution relevant to the locked reliability question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_direct_method,false
4058,MED:31288637,31288637,,10.1142/s0219720019400055,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Deep learning with evolutionary and genomic profiles for identifying cancer subtypes.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
4072,MED:31723419,31723419,PMC6844140,10.12688/f1000research.19236.3,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Using singscore to predict mutation status in acute myeloid leukemia from transcriptomic signatures.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
4134,MED:27887942,27887942,,10.1016/j.eururo.2016.10.047,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Progress in Prognosis and Prediction for Men with Prostate Cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
4162,MED:28512674,28512674,,10.1007/s00428-017-2141-z,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Preparing pathology for precision medicine: challenges and opportunities.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
4187,MED:30873354,30873354,PMC6414213,10.21037/tcr.2017.10.49,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,The evolving role of molecular profiling in prostate cancer: basal and luminal subtyping transcends tissue of origin.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|second_stage_not_direct,false
4219,MED:27437773,27437773,PMC5288161,10.18632/oncotarget.10641,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,true,Consensus of gene expression phenotypes and prognostic risk predictors in primary lung adenocarcinoma.,"Second-stage review identifies secondary, guideline, commentary, or perspective literature retained only for citation chaining.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
4258,MED:25928379,25928379,PMC4424448,10.1186/s12885-015-1265-2,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of sample-specific regulations using integrative network level analysis.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
4266,MED:26249178,26249178,PMC4768486,10.1158/0008-5472.can-15-0506,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A Molecular Portrait of High-Grade Ductal Carcinoma In Situ.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
4332,MED:23967491,23967491,,10.1200/jco.2013.49.9061,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Reply to Y.Yamamoto et al.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
4336,MED:24253504,24253504,PMC3859956,10.1038/bjc.2013.707,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,An unmet need: tailoring extended adjuvant endocrine therapy.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
4343,MED:22355050,22355050,,10.1200/jco.2011.38.4529,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Targeting adjuvant chemotherapy: a good idea that needs to be proven!,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
4390,MED:20688273,20688273,,10.1016/s1470-2045(10)70115-7,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,The importance of platform annotation in interpreting microarray data.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|second_stage_not_direct,false
4391,MED:20688275,20688275,,10.1016/s1470-2045(10)70174-1,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,The importance of gene-centring microarray data.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|second_stage_not_direct,false
4398,MED:19661985,19661985,,10.1038/nm0809-842,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Mammary development meets cancer genomics.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
4408,MED:18698060,18698060,,10.1001/jama.300.6.650-c,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Documenting biospecimen conditions in reports of studies.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
4434,MED:12710672,12710672,,10.1385/1-59259-364-x:149,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Statistical methods for identifying differentially expressed genes in DNA microarrays.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
4442,MED:10802651,10802651,PMC3037419,10.1038/75556,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Gene ontology: tool for the unification of biology. The Gene Ontology Consortium.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
4445,MED:6018555,6018555,,,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,The detection of disease clustering and a generalized regression approach.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
4480,MED:33042824,33042824,PMC7522593,10.3389/fonc.2020.01768,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,false,Editorial: Multi-omic Data Integration in Oncology.,"Second-stage review identifies secondary, guideline, commentary, or perspective literature retained only for citation chaining.",secondary_literature_in_title|second_stage_not_direct,false
