rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
2187,MED:26769609,26769609,,10.1007/s10654-016-0117-y,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Registers of the Swedish total population and their use in medical research.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2188,MED:26808815,26808815,,10.1016/j.gie.2016.01.042,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,RNA sequencing distinguishes benign from malignant pancreatic lesions sampled by EUS-guided FNA.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2189,MED:26922672,26922672,PMC4769846,10.1186/s12920-016-0171-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Differential gene network analysis for the identification of asthma-associated therapeutic targets in allergen-specific T-helper memory responses.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2190,MED:26953815,26953815,,10.1002/cncr.29959,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,In-depth characterization of the salivary adenoid cystic carcinoma transcriptome with emphasis on dominant cell type.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2191,MED:26981373,26981373,PMC4778593,10.1016/j.gdata.2015.11.022,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of genes responsible for RelA-dependent proliferation arrest in human mammary epithelial cells conditionally expressing RelA.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2192,MED:27004032,27004032,PMC4777451,10.15386/cjmed-527,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Synergistic Effects Induced by Combined Treatments of Aqueous Extract of Propolis and Venom.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2193,MED:27014907,27014907,PMC5029704,10.18632/oncotarget.8220,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genomic and epigenomic analysis of high-risk prostate cancer reveals changes in hydroxymethylation and TET1.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2194,MED:27081328,27081328,PMC4822726,10.4137/becb.s38244,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Network-Based Enriched Gene Subnetwork Identification: A Game-Theoretic Approach.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2195,MED:27172896,27172896,,10.1158/1078-0432.ccr-15-2996,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Loss of ARID1A Activates ANXA1, which Serves as a Predictive Biomarker for Trastuzumab Resistance.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2196,MED:27196757,27196757,PMC4936925,10.1158/1535-7163.mct-15-1008,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Chromatin Regulators as a Guide for Cancer Treatment Choice.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2197,MED:27221704,27221704,,10.1158/0008-5472.can-16-0544,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Adenosine 2B Receptor Expression on Cancer Cells Promotes Metastasis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2198,MED:27239416,27239416,PMC4863830,10.1002/jcsm.12099,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Expression of protocadherin gamma in skeletal muscle tissue is associated with age and muscle weakness.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2199,MED:27296290,27296290,PMC4907009,10.1186/s12864-016-2807-y,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Outlier analysis of functional genomic profiles enriches for oncology targets and enables precision medicine.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2200,MED:27345199,27345199,PMC5613937,10.1016/j.lssr.2016.05.004,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Evaluating biomarkers to model cancer risk post cosmic ray exposure.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
2201,MED:27437539,27437539,PMC4949699,10.4111/icu.2016.57.4.286,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene expression profile comparison in the penile tissue of diabetes and cavernous nerve injury-induced erectile dysfunction rat model.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2202,MED:27438142,27438142,PMC5288193,10.18632/oncotarget.10523,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Association of multiparametric MRI quantitative imaging features with prostate cancer gene expression in MRI-targeted prostate biopsies.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2203,MED:27482531,27482531,PMC4963036,10.1146/annurev-statistics-041715-033506,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Statistical Methods in Integrative Genomics.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2204,MED:27504120,27504120,PMC4958634,10.3389/fgene.2016.00127,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Profile of the Spleen Transcriptome in Beef Steers with Variation in Gain and Feed Intake.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2205,MED:27514468,27514468,,10.1016/j.cll.2016.05.003,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The Future of Precision Medicine in Oncology.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2206,MED:27556295,27556295,PMC5001210,10.1186/s12864-016-2893-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Intelligent biology and medicine in 2015: advancing interdisciplinary education, collaboration, and data science.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2207,MED:27592744,27592744,,10.1016/j.bmcl.2016.08.063,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Design and optimization of (3-aryl-1H-indazol-6-yl)spiro[cyclopropane-1,3'-indolin]-2'-ones as potent PLK4 inhibitors with oral antitumor efficacy.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2208,MED:27597445,27597445,PMC5011650,10.1038/srep32523,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genotypes of cancer stem cells characterized by epithelial-to-mesenchymal transition and proliferation related functions.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2209,MED:27650553,27650553,PMC5028957,10.1186/s13058-016-0748-7,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,WNT4 mediates estrogen receptor signaling and endocrine resistance in invasive lobular carcinoma cell lines.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2210,MED:27653561,27653561,PMC6309165,10.1056/nejmp1607591,context,unclear,low,,false,Toward a Shared Vision for Cancer Genomic Data.,No abstract is available; founder title-level adjudication is required.,,false
2211,MED:27699219,27699219,PMC5033889,10.1172/jci.insight.86837,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Profiling cancer testis antigens in non-small-cell lung cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2212,MED:27871304,27871304,PMC5117516,10.1186/s12931-016-0474-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Respiratory viral infections and host responses; insights from genomics.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2213,MED:27920798,27920798,PMC5118444,10.3389/fgene.2016.00207,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Evolutionary and Functional Features of Copy Number Variation in the Cattle Genome.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2214,MED:28002848,28002848,PMC10309433,10.1055/s-0036-1597579,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,true,Multidisciplinary Approach to Neoadjuvant Endocrine Therapy in Breast Cancer: A Comprehensive Review.,The title identifies secondary literature retained only for citation chaining.,strong_method_in_record|outcome_or_treatment_in_title|secondary_literature_in_title,false
2215,MED:29063046,29063046,PMC5643833,10.1016/j.cdtm.2016.12.001,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Circulating free DNA in the era of precision oncology: Pre- and post-analytical concerns.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2216,MED:24867403,24867403,,10.1021/jm5005336,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"The discovery of Polo-like kinase 4 inhibitors: design and optimization of spiro[cyclopropane-1,3'[3H]indol]-2'(1'H).ones as orally bioavailable antitumor agents.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2217,MED:25331182,25331182,,10.1002/stem.1880,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Alternative generation of CNS neural stem cells and PNS derivatives from neural crest-derived peripheral stem cells.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2218,MED:25573177,25573177,PMC4360045,10.1152/ajpgi.00335.2014,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Giardia duodenalis-induced alterations of commensal bacteria kill Caenorhabditis elegans: a new model to study microbial-microbial interactions in the gut.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2219,MED:25617415,25617415,PMC4443674,10.1093/bioinformatics/btv031,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,ASSIGN: context-specific genomic profiling of multiple heterogeneous biological pathways.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
2220,MED:25633503,25633503,PMC4509590,10.1038/nmeth.3252,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Orchestrating high-throughput genomic analysis with Bioconductor.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2221,MED:25651787,25651787,,10.3322/caac.21262,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Global cancer statistics, 2012.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
2222,MED:25723005,25723005,,10.1021/jm5005336,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"The discovery of Polo-like kinase 4 inhibitors: identification of (1R,2S).2-(3-((E).4-(((cis).2,6-dimethylmorpholino)methyl)styryl). 1H.indazol-6-yl)-5'-methoxyspiro[cyclopropane-1,3'-indolin]-2'-one (CFI-400945) as a potent, orally active antitumor agent.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
2223,MED:25753955,25753955,PMC4534327,10.1007/s00261-015-0386-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Radiogenomics of clear cell renal cell carcinoma: preliminary findings of The Cancer Genome Atlas-Renal Cell Carcinoma (TCGA-RCC) Imaging Research Group.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
2224,MED:25759245,25759245,PMC4410068,10.1016/j.taap.2015.02.025,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Sex-specific patterns and deregulation of endocrine pathways in the gene expression profiles of Bangladeshi adults exposed to arsenic contaminated drinking water.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2225,MED:25815353,25815353,PMC4369276,10.1002/acn3.174,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Optimizing multiple sclerosis diagnosis: gene expression and genomic association.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2226,MED:25821920,25821920,,10.3109/19396368.2015.1022835,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Sperm mRNAs and microRNAs as candidate markers for the impact of toxicants on human spermatogenesis: an application to tobacco smoking.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2227,MED:25824335,25824335,PMC4394032,10.1158/1535-7163.mct-14-0474,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Efficacy of Carboplatin Alone and in Combination with ABT888 in Intracranial Murine Models of BRCA-Mutated and BRCA-Wild-Type Triple-Negative Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|nonhuman_in_title,false
2228,MED:25900404,25900404,PMC4744779,10.1111/boc.201400097,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Evolving transcriptomic fingerprint based on genome-wide data as prognostic tools in prostate cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
2229,MED:26041550,26041550,PMC4453073,10.1186/s13058-015-0580-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular drivers of lobular carcinoma in situ.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2230,MED:26099552,26099552,PMC4477324,10.1038/srep11567,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,An integrated approach to reveal miRNAs' impacts on the functional consequence of copy number alterations in cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2231,MED:26169266,26169266,PMC4501092,10.1186/s13059-015-0699-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,An integrative pan-cancer-wide analysis of epigenetic enzymes reveals universal patterns of epigenomic deregulation in cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2232,MED:26193342,26193342,PMC4852857,10.1038/nm.3909,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The prognostic landscape of genes and infiltrating immune cells across human cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
2233,MED:26246306,26246306,PMC4681606,10.1158/1078-0432.ccr-15-0744,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Cyclin D1 Loss Distinguishes Prostatic Small-Cell Carcinoma from Most Prostatic Adenocarcinomas.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2234,MED:26254430,26254430,,10.1093/bib/bbv064,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Critical limitations of prognostic signatures based on risk scores summarized from gene expression levels: a case study for resected stage I non-small-cell lung cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
2235,MED:26358523,26358523,PMC4745800,10.18632/oncotarget.5080,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Integrative proteomic and gene expression analysis identify potential biomarkers for adjuvant trastuzumab resistance: analysis from the Fin-her phase III randomized trial.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2236,MED:26460486,26460486,PMC4604146,10.1371/journal.pone.0140243,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,RelA-Induced Interferon Response Negatively Regulates Proliferation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
2237,MED:26497551,26497551,PMC4792555,10.18632/oncotarget.5471,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,FN14 and GRP94 expression are prognostic/predictive biomarkers of brain metastasis outcome that open up new therapeutic strategies.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
2238,MED:28804769,28804769,PMC5551648,10.1200/jgo.2015.000406,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Cancer Care in Africa: An Overview of Resources.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
2239,MED:24080156,24080156,,10.1016/j.ctrv.2013.09.002,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,true,A systematic review of dual targeting in HER2-positive breast cancer.,The title identifies secondary literature retained only for citation chaining.,secondary_literature_in_title,false
2240,MED:24188960,24188960,PMC3873646,10.1016/j.jconrel.2013.10.031,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Treatment of cancer micrometastasis using a multicomponent chain-like nanoparticle.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2241,MED:24393201,24393201,PMC3890615,10.1186/1471-2229-14-3,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Polyploidy and the petal transcriptome of Gossypium.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2242,MED:24395109,24395109,PMC4039190,10.1007/s10549-013-2827-0,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,true,Central pathology laboratory review of HER2 and ER in early breast cancer: an ALTTO trial [BIG 2-06/NCCTG N063D (Alliance)] ring study.,The title identifies secondary literature retained only for citation chaining.,strong_method_in_record|secondary_literature_in_title,false
2243,MED:24398326,24398326,PMC3931191,10.1182/blood-2013-11-536433,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Determining cell-of-origin subtypes of diffuse large B-cell lymphoma using gene expression in formalin-fixed paraffin-embedded tissue.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
2244,MED:24429870,24429870,,10.1007/s00213-013-3384-2,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Pharmacological characterisation of ligand- and voltage-gated ion channels expressed in human iPSC-derived forebrain neurons.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2245,MED:24522610,24522610,PMC3923229,10.1038/srep04092,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Importance of collection in gene set enrichment analysis of drug response in cancer cell lines.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
2246,MED:24561827,24561827,PMC4240801,10.1016/j.ymeth.2014.01.022,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Tissue fixation and the effect of molecular fixatives on downstream staining procedures.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_title|strong_method_in_record|classifier_method,false
2247,MED:24634851,24634851,PMC3951225,10.3797/scipharm.1310-18,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Cytotoxic Sesquiterpene Lactones from Kauna lasiophthalma Griseb.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2248,MED:24748051,24748051,PMC4027029,10.3791/51171,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Initiation of metastatic breast carcinoma by targeting of the ductal epithelium with adenovirus-cre: a novel transgenic mouse model of breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",nonhuman_in_title,false
2249,MED:24809965,24809965,,10.1016/j.gene.2014.05.013,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,In silico analysis of expression pattern of a Wnt/β-catenin responsive gene ANLN in gastric cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
2250,MED:24885982,24885982,,10.1148/radiol.14140789,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,ALK molecular phenotype in non-small cell lung cancer: CT radiogenomic characterization.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2251,MED:24931973,24931973,PMC4058929,10.1093/bioinformatics/btu279,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Cross-study validation for the assessment of prediction algorithms.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2252,MED:24951594,24951594,PMC4139234,10.1074/jbc.m113.538744,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Sin3b interacts with Myc and decreases Myc levels.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2253,MED:24955791,24955791,PMC4100204,10.3390/ijms150611142,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of drivers from cancer genome diversity in hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2254,MED:24958889,24958889,PMC4103333,10.1073/pnas.1402352111,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,mTORC1 maintains renal tubular homeostasis and is essential in response to ischemic stress.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|outcome_or_treatment_in_title,false
2255,MED:24981670,24981670,PMC4227109,10.1186/bcr3683,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Relationship of PIK3CA mutation and pathway activity with antiproliferative response to aromatase inhibition.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
2256,MED:25043312,25043312,,10.1016/j.bmc.2014.06.027,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Discovery of inhibitors of the mitotic kinase TTK based on N-(3-(3-sulfamoylphenyl)-1H-indazol-5-yl)-acetamides and carboxamides.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2257,MED:25043604,25043604,,10.1016/j.ccr.2014.05.006,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Functional characterization of CFI-400945, a Polo-like kinase 4 inhibitor, as a potential anticancer agent.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2258,MED:25061068,25061068,PMC4201155,10.1093/bioinformatics/btu488,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Más-o-menos: a simple sign averaging method for discrimination in genomic data analysis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2259,MED:25079552,25079552,PMC4231481,10.1038/nature13385,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comprehensive molecular profiling of lung adenocarcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2260,MED:25155929,25155929,,10.2217/pgs.14.79,context,unclear,low,,false,Pharmacogenomics in rheumatoid arthritis: how close are we to the clinic?,No abstract is available; founder title-level adjudication is required.,,false
2261,MED:25201050,25201050,PMC5350924,10.1111/cts.12207,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,HER2-positive endometrial cancer subtype carries poor prognosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
2262,MED:26484064,26484064,PMC4535836,10.1016/j.gdata.2013.12.001,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Report from the 2nd Summer School in Computational Biology organized by the Queen's University of Belfast.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2263,MED:28919667,28919667,PMC5599182,10.1007/s10994-014-5451-2,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The Effect of Splitting on Random Forests.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2264,MED:23079102,23079102,,10.1016/j.jcpa.2012.08.009,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of triple-negative and basal-like canine mammary carcinomas using four basal markers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2265,MED:23319825,23319825,PMC3593802,10.1158/1078-0432.ccr-12-2647,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A 13-gene signature prognostic of HPV-negative OSCC: discovery and external validation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
2266,MED:23365551,23365551,PMC3554539,10.1371/journal.pcbi.1002875,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Significance analysis of prognostic signatures.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
2267,MED:23449933,23449933,PMC3687022,10.1158/1541-7786.mcr-12-0634-t,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Human lung epithelial cells progressed to malignancy through specific oncogenic manipulations.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2268,MED:23558742,23558742,PMC3664803,10.1093/nar/gkt214,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"The Subread aligner: fast, accurate and scalable read mapping by seed-and-vote.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2269,MED:23568031,23568031,,10.1038/labinvest.2013.54,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Evaluating the repair of DNA derived from formalin-fixed paraffin-embedded tissues prior to genomic profiling by SNP-CGH analysis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
2270,MED:23591137,23591137,PMC3736608,10.1186/1751-0473-8-10,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The non-negative matrix factorization toolbox for biological data mining.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2271,MED:23680167,23680167,PMC3706943,10.1186/bcr3417,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Illuminating luminal B: QSOX1 as a subtype-specific biomarker.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
