rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
448,MED:31467618,31467618,PMC6701281,10.1155/2019/7541857,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,<i>In Silico</i> Screening of Circulating MicroRNAs as Potential Biomarkers for the Diagnosis of Ovarian Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
449,MED:31504112,31504112,PMC6857614,10.1093/annonc/mdz287,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Relative contribution of clinicopathological variables, genomic markers, transcriptomic subtyping and microenvironment features for outcome prediction in stage II/III colorectal cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
450,MED:31530497,31530497,,10.1016/j.euf.2019.09.003,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,What Is the Significance of Variant Histology in Urothelial Carcinoma?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
451,MED:31609466,31609466,PMC7079000,10.1002/ijc.32737,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular changes during progression from nonmuscle invasive to advanced urothelial carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
452,MED:31678167,31678167,,10.1016/j.canlet.2019.10.040,context,unclear,moderate,,true,Technical differences between sequencing and microarray platforms impact transcriptomic subtyping of colorectal cancer.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method,false
453,MED:31857451,31857451,,10.1126/science.aax9198,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A genome-wide transcriptomic analysis of protein-coding genes in human blood cells.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
454,MED:31998649,31998649,PMC6965328,10.3389/fonc.2019.01497,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of Distinct Immune Subtypes in Colorectal Cancer Based on the Stromal Compartment.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
455,MED:28200092,28200092,,10.1093/bib/bbx009,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A simple way to detect disease-associated cellular molecular alterations from mixed-cell blood samples.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
456,MED:29194489,29194489,PMC5753284,10.1093/nar/gkx1144,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,mirDIP 4.1-integrative database of human microRNA target predictions.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
457,MED:29463577,29463577,,10.1136/jclinpath-2017-204969,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Evaluation of the quality of RNA extracted from archival FFPE glioblastoma and epilepsy surgical samples for gene expression assays.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
458,MED:29679021,29679021,PMC5910432,10.1038/s41598-018-24781-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Systematic evaluation of RNA quality, microarray data reliability and pathway analysis in fresh, fresh frozen and formalin-fixed paraffin-embedded tissue samples.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
459,MED:29784666,29784666,,10.1158/1541-7786.mcr-18-0063,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Nomogram Integrating Genomics with Clinicopathologic Features Improves Prognosis Prediction for Colorectal Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
460,MED:30158554,30158554,PMC6115401,10.1038/s41467-018-05992-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,EMT- and stroma-related gene expression and resistance to PD-1 blockade in urothelial cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
461,MED:30327311,30327311,PMC6333466,10.1158/1078-0432.ccr-18-1278,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Transcriptomic and Protein Analysis of Small-cell Bladder Cancer (SCBC) Identifies Prognostic Biomarkers and DLL3 as a Relevant Therapeutic Target.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
462,MED:30333487,30333487,PMC6192980,10.1038/s41467-018-06434-4,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Integrated extracellular microRNA profiling for ovarian cancer screening.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
463,MED:30382619,30382619,PMC6317958,10.1111/cas.13856,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Circulating miRNA panels for specific and early detection in bladder cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
464,MED:30470740,30470740,PMC6251897,10.1038/s41467-018-07338-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Autophagy is a gatekeeper of hepatic differentiation and carcinogenesis by controlling the degradation of Yap.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
465,MED:28246590,28246590,PMC5299160,10.1155/2017/1926304,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The Utilization of Formalin Fixed-Paraffin-Embedded Specimens in High Throughput Genomic Studies.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
466,MED:28388586,28388586,PMC5564734,10.18632/oncotarget.16554,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,HER2 and EGFR amplification and expression in urothelial carcinoma occurs in distinct biological and molecular contexts.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
467,MED:28390866,28390866,,10.1053/j.gastro.2017.03.046,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Activation of Transforming Growth Factor Beta 1 Signaling in Gastric Cancer-associated Fibroblasts Increases Their Motility, via Expression of Rhomboid 5 Homolog 2, and Ability to Induce Invasiveness of Gastric Cancer Cells.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
468,MED:28434945,28434945,PMC5440601,10.1016/j.ebiom.2017.04.014,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Prognostic Biomarker Identification Through Integrating the Gene Signatures of Hepatocellular Carcinoma Properties.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
469,MED:28439654,28439654,PMC5654702,10.1007/s00330-017-4844-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Imaging-based surrogate markers of transcriptome subclasses and signatures in hepatocellular carcinoma: preliminary results.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
470,MED:28494874,28494874,,10.1016/j.celrep.2017.04.045,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular-Subtype-Specific Biomarkers Improve Prediction of Prognosis in Colorectal Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
471,MED:28583312,28583312,,10.1016/j.eururo.2017.05.040,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Prognostic Impact of a 12-gene Progression Score in Non-muscle-invasive Bladder Cancer: A Prospective Multicentre Validation Study.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
472,MED:28627792,28627792,PMC5664003,10.1002/1878-0261.12101,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,β-Catenin in desmoid-type fibromatosis: deep insights into the role of T41A and S45F mutations on protein structure and gene expression.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
473,MED:28754668,28754668,,10.1158/0008-5472.can-17-0388,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Transglutaminase 2 Inhibition Reverses Mesenchymal Transdifferentiation of Glioma Stem Cells by Regulating C/EBPβ Signaling.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
474,MED:29018799,29018799,PMC5614967,10.3389/fmed.2017.00153,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,TruSeq-Based Gene Expression Analysis of Formalin-Fixed Paraffin-Embedded (FFPE) Cutaneous T-Cell Lymphoma Samples: Subgroup Analysis Results and Elucidation of Biases from FFPE Sample Processing on the TruSeq Platform.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
475,MED:29479053,29479053,PMC5748595,10.3390/ht6040016,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"A Computational Workflow Translates a 58-Gene Signature to a Formalin-Fixed, Paraffin-Embedded Sample-Based Companion Diagnostic for Personalized Treatment of the BRAF-Mutation-Like Subtype of Colorectal Cancers.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
476,MED:26325594,26325594,PMC4807994,10.18632/oncotarget.4399,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Virus-encoded microRNA contributes to the molecular profile of EBV-positive Burkitt lymphomas.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
477,MED:27081085,27081085,PMC5045367,10.18632/oncotarget.8713,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Integrative transcriptome analysis identifies deregulated microRNA-transcription factor networks in lung adenocarcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
478,MED:27118402,27118402,,10.1038/leu.2016.98,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,CREB engages C/EBPδ to initiate leukemogenesis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
479,MED:27207943,27207943,,10.1093/bioinformatics/btw313,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Complex heatmaps reveal patterns and correlations in multidimensional genomic data.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
480,MED:27287960,27287960,,10.1016/j.ab.2016.05.015,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Deparaffinization of formalin-fixed paraffin-embedded tissue blocks using hot water instead of xylene.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
481,MED:27376123,27376123,PMC4927916,10.3233/blc-150037,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Bladder Cancer Molecular Taxonomy: Summary from a Consensus Meeting.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
482,MED:27494975,27494975,,10.1016/s0007-4551(16)30146-1,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,[Not Available].,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
483,MED:27726922,27726922,,10.1016/j.ygyno.2016.09.010,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,MiR-760 overexpression promotes proliferation in ovarian cancer by downregulation of PHLPP2 expression.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
484,MED:27756306,27756306,PMC5069826,10.1186/s12920-016-0225-2,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Adaptation of a RAS pathway activation signature from FF to FFPE tissues in colorectal cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
485,MED:27899965,27899965,PMC5103900,10.3892/ol.2016.5054,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Increased expression of long non-coding RNA XIST predicts favorable prognosis of cervical squamous cell carcinoma subsequent to definitive chemoradiation therapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
486,MED:27913155,27913155,PMC5161439,10.1016/j.ebiom.2016.11.021,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Early Molecular Stratification of High-risk Primary Biliary Cholangitis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
487,MED:27996033,27996033,PMC5172197,10.1038/srep39342,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The XBP1 Arm of the Unfolded Protein Response Induces Fibrogenic Activity in Hepatic Stellate Cells Through Autophagy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
488,MED:25475080,25475080,,10.1093/annonc/mdu556,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,EBV-positive diffuse large B-cell lymphoma in young adults: is this a distinct disease entity?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
489,MED:25645722,25645722,PMC12337117,10.1002/hep.27732,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,DNA methylation-based prognosis and epidrivers in hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
490,MED:25706627,25706627,,10.1038/ng.3224,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Stromal contribution to the colorectal cancer transcriptome.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
491,MED:25770486,25770486,,10.1016/j.eururo.2015.02.021,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A Molecular Pathologic Framework for Risk Stratification of Stage T1 Urothelial Carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
492,MED:25836717,25836717,PMC4636024,10.1158/0008-5472.can-14-2378,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Accuracy of Molecular Data Generated with FFPE Biospecimens: Lessons from the Literature.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
493,MED:25926053,25926053,,10.1038/ncomms8002,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The molecular landscape of colorectal cancer cell lines unveils clinically actionable kinase targets.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
494,MED:26207633,26207633,PMC4514672,10.1371/journal.pone.0133738,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Overlap Chronic Placental Inflammation Is Associated with a Unique Gene Expression Pattern.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
495,MED:26344216,26344216,PMC4562032,10.1002/9780471729259.mc01e08s37,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Isolating Viral and Host RNA Sequences from Archival Material and Production of cDNA Libraries for High-Throughput DNA Sequencing.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
496,MED:26355846,26355846,PMC4565688,10.1371/journal.pone.0137132,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Clustering of Expression Data in Chronic Lymphocytic Leukemia Reveals New Molecular Subdivisions.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
497,MED:26483300,26483300,PMC4838548,10.1038/nrclinonc.2015.175,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The influence of subclonal resistance mutations on targeted cancer therapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
498,MED:26516852,26516852,PMC4632832,10.3390/ijms161025897,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of Molecular Fingerprints in Human Heat Pain Thresholds by Use of an Interactive Mixture Model R Toolbox (AdaptGauss).,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
499,MED:26716838,26716838,PMC4696787,10.1371/journal.pone.0144097,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"A Method to Correlate mRNA Expression Datasets Obtained from Fresh Frozen and Formalin-Fixed, Paraffin-Embedded Tissue Samples: A Matter of Thresholds.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
500,MED:30561442,30561442,PMC6218186,10.3233/blc-150012,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"The Prognostic Value of Cell Cycle Gene Expression Signatures in Muscle Invasive, High-Grade Bladder Cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
501,MED:23908249,23908249,,10.1093/bib/bbt055,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Facilitating the use of large-scale biological data and tools in the era of translational bioinformatics.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
502,MED:24173294,24173294,,10.1136/gutjnl-2013-305475,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene expression profiling-derived immunohistochemistry signature with high prognostic value in colorectal carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
503,MED:24398906,24398906,,10.1177/1040638713509378,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"DNA and RNA isolation from canine oncologic formalin-fixed, paraffin-embedded tissues for downstream ""-omic"" analyses: possible or not?","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
504,MED:24476821,24476821,PMC3962515,10.1038/nature12965,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comprehensive molecular characterization of urothelial bladder carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
505,MED:24486181,24486181,PMC3951208,10.1016/j.ccr.2014.01.003,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,UHRF1 overexpression drives DNA hypomethylation and hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
506,MED:24525232,24525232,PMC4011497,10.1016/j.ccr.2014.01.009,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of distinct basal and luminal subtypes of muscle-invasive bladder cancer with different sensitivities to frontline chemotherapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
507,MED:24647444,24647444,PMC3960150,10.1371/journal.pone.0091940,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,NTRK1 fusion in glioblastoma multiforme.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
508,MED:24658394,24658394,PMC3962342,10.1371/journal.pone.0090761,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Next generation MUT-MAP, a high-sensitivity high-throughput microfluidics chip-based mutation analysis panel.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
509,MED:24809782,24809782,PMC4037839,10.1038/bjc.2014.246,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,SERPINB3 is associated with TGF-β1 and cytoplasmic β-catenin expression in hepatocellular carcinomas with poor prognosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
510,MED:24960404,24960404,PMC4119994,10.1038/bjc.2014.347,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Similar blood-borne DNA methylation alterations in cancer and inflammatory diseases determined by subpopulation shifts in peripheral leukocytes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
511,MED:25084005,25084005,PMC4118874,10.1371/journal.pone.0103327,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Translational validation of personalized treatment strategy based on genetic characteristics of glioblastoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
512,MED:25165092,25165092,,10.1093/bioinformatics/btu522,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Individual-level analysis of differential expression of genes and pathways for personalized medicine.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
513,MED:25199720,25199720,,10.1016/j.eururo.2014.07.045,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Next-generation RNA sequencing of archival formalin-fixed paraffin-embedded urothelial bladder cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
514,MED:25419740,25419740,PMC4399794,10.1038/nbt.3052,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A community computational challenge to predict the activity of pairs of compounds.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
515,MED:25506552,25506552,PMC4260413,10.1016/j.gdata.2014.10.007,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Prognostic gene signature profiles of hepatitis C-related early-stage liver cirrhosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
516,MED:23036325,23036325,,10.1016/j.ymeth.2012.09.011,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Gene expression analysis of normal and colorectal cancer tissue samples from fresh frozen and matched formalin-fixed, paraffin-embedded (FFPE) specimens after manual and automated RNA isolation.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
517,MED:23180419,23180419,PMC3731037,10.1002/path.4145,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"High-throughput RNA sequencing of a formalin-fixed, paraffin-embedded autopsy lung tissue sample from the 1918 influenza pandemic.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
518,MED:23261163,23261163,,10.1016/j.compbiomed.2012.11.010,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,RFS: efficient feature selection method based on R-value.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
519,MED:23274563,23274563,PMC3733243,10.1016/j.ygyno.2012.12.030,context,unclear,moderate,,true,Validation of ovarian cancer gene expression signatures for survival and subtype in formalin fixed paraffin embedded tissues.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
520,MED:23519560,23519560,,10.1007/s11626-013-9593-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Dysregulation of pathways involved in the processing of cancer and microenvironment information in MCA + TPA transformed C3H/10T1/2 cells.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
521,MED:23570405,23570405,,10.1586/erm.13.14,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Nucleic acid extraction methods from fixed and paraffin-embedded tissues in cancer diagnostics.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
522,MED:23691139,23691139,PMC3655073,10.1371/journal.pone.0064016,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genome-wide transcriptional reorganization associated with senescence-to-immortality switch during human hepatocellular carcinogenesis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
523,MED:23797752,23797752,PMC4005003,10.1245/s10434-013-3071-x,context,unclear,low,,false,Prognostic gene signatures for hepatocellular carcinoma: what are we measuring?,No abstract is available; founder title-level adjudication is required.,outcome_or_treatment_in_title,false
524,MED:24161073,24161073,,10.1517/17530059.2013.846321,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The molecular landscape of diffuse glioma and prospects for biomarker development.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
525,MED:24282417,24282417,PMC3825122,10.1155/2013/576842,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Feasibility of RNA and DNA extraction from fresh pipelle and archival endometrial tissues for use in gene expression and SNP arrays.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
526,MED:24377043,24377043,PMC3860124,10.1155/2013/878297,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular Signatures of Recurrent Hepatocellular Carcinoma Secondary to Hepatitis C Virus following Liver Transplantation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
527,MED:21930732,21930732,PMC3273680,10.1136/gutjnl-2011-300509,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Chemokine-driven lymphocyte infiltration: an early intratumoural event determining long-term survival in resectable hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
528,MED:21963600,21963600,,10.1016/j.yexmp.2011.09.013,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Nucleic acid quantity and quality from paraffin blocks: defining optimal fixation, processing and DNA/RNA extraction techniques.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
529,MED:22187034,22187034,PMC3273349,10.1038/bjc.2011.547,context,unclear,moderate,,true,Gene expression profiles of gliomas in formalin-fixed paraffin-embedded material.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method,false
